Caller,CallerSignature,Callee,CalleeSignature,Line
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.message.signature.HtmlSignatureRemover#stripSignature,com.fsck.k9.message.signature.HtmlSignatureRemover#stripSignature(java.lang.String),110
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.message.quote.HtmlQuoteCreator#quoteOriginalHtmlMessage,"com.fsck.k9.message.quote.HtmlQuoteCreator#quoteOriginalHtmlMessage(com.fsck.k9.message.quote.Message,java.lang.String,com.fsck.k9.Account.QuoteStyle)",114
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedHtml,"com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedHtml(java.lang.String,com.fsck.k9.mailstore.AttachmentResolver)",117
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.message.quote.InsertableHtmlContent#getQuotedContent,com.fsck.k9.message.quote.InsertableHtmlContent#getQuotedContent(),117
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.mailstore.AttachmentResolver#createFromPart,com.fsck.k9.mailstore.AttachmentResolver#createFromPart(com.fsck.k9.mail.Part),118
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedText,com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedText(java.lang.String),121
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.message.quote.TextQuoteCreator#quoteOriginalTextMessage,"com.fsck.k9.message.quote.TextQuoteCreator#quoteOriginalTextMessage(com.fsck.k9.mailstore.Message,com.fsck.k9.Account.QuoteStyle)",121
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.message.extractors.BodyTextExtractor#getBodyTextFromMessage,"com.fsck.k9.message.extractors.BodyTextExtractor#getBodyTextFromMessage(com.fsck.k9.mail.Part,com.fsck.k9.message.SimpleMessageFormat)",122
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.Account#getQuotePrefix,com.fsck.k9.Account#getQuotePrefix(),123
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.Account#isStripSignature,com.fsck.k9.Account#isStripSignature(),126
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.message.signature.TextSignatureRemover#stripSignature,com.fsck.k9.message.signature.TextSignatureRemover#stripSignature(java.lang.String),127
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedText,com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedText(java.lang.String),130
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.message.quote.TextQuoteCreator#quoteOriginalTextMessage,"com.fsck.k9.message.quote.TextQuoteCreator#quoteOriginalTextMessage(com.fsck.k9.mailstore.Message,java.lang.String,com.fsck.k9.Account.QuoteStyle)",130
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.Account#getQuotePrefix,com.fsck.k9.Account#getQuotePrefix(),131
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText(com.fsck.k9.message.QuotedTextMode),135
com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText(com.fsck.k9.message.QuotedTextMode),137
com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties,com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties(com.fsck.k9.message.MessageBuilder),setReplyAfterQuote,setReplyAfterQuote(),142
com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties,com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties(com.fsck.k9.message.MessageBuilder),setQuotedHtmlContent,setQuotedHtmlContent(com.fsck.k9.message.quote.InsertableHtmlContent),142
com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties,com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties(com.fsck.k9.message.MessageBuilder),setQuotedTextMode,setQuotedTextMode(com.fsck.k9.message.QuotedTextMode),142
com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties,com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties(com.fsck.k9.message.MessageBuilder),setQuotedText,setQuotedText(java.lang.String),142
com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties,com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties(com.fsck.k9.message.MessageBuilder),com.fsck.k9.message.MessageBuilder#setQuoteStyle,com.fsck.k9.message.MessageBuilder#setQuoteStyle(com.fsck.k9.Account.QuoteStyle),142
com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties,com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties(com.fsck.k9.message.MessageBuilder),com.fsck.k9.ui.compose.QuotedMessageMvpView#getQuotedText,com.fsck.k9.ui.compose.QuotedMessageMvpView#getQuotedText(),144
com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties,com.fsck.k9.ui.compose.QuotedMessagePresenter#builderSetProperties(com.fsck.k9.message.MessageBuilder),com.fsck.k9.Account#isReplyAfterQuote,com.fsck.k9.Account#isReplyAfterQuote(),147
com.fsck.k9.ui.compose.QuotedMessagePresenter#onSaveInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onSaveInstanceState(android.os.Bundle),android.os.Bundle#putSerializable,"android.os.Bundle#putSerializable(java.lang.String,com.fsck.k9.message.QuotedTextMode)",151
com.fsck.k9.ui.compose.QuotedMessagePresenter#onSaveInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onSaveInstanceState(android.os.Bundle),android.os.Bundle#putSerializable,"android.os.Bundle#putSerializable(java.lang.String,com.fsck.k9.message.quote.InsertableHtmlContent)",152
com.fsck.k9.ui.compose.QuotedMessagePresenter#onSaveInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onSaveInstanceState(android.os.Bundle),android.os.Bundle#putSerializable,"android.os.Bundle#putSerializable(java.lang.String,com.fsck.k9.message.SimpleMessageFormat)",153
com.fsck.k9.ui.compose.QuotedMessagePresenter#onSaveInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onSaveInstanceState(android.os.Bundle),android.os.Bundle#putBoolean,"android.os.Bundle#putBoolean(java.lang.String,boolean)",154
com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState(android.os.Bundle),BundleCompat.INSTANCE#getSerializable,"BundleCompat.INSTANCE#getSerializable(android.os.Bundle,java.lang.String,java.lang.Class)",158
com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState(android.os.Bundle),app.k9mail.core.android.common.compat.BundleCompat#getSerializable,"app.k9mail.core.android.common.compat.BundleCompat#getSerializable(android.os.Bundle,java.lang.String,java.lang.Class)",163
com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState(android.os.Bundle),android.os.Bundle#getBoolean,android.os.Bundle#getBoolean(java.lang.String),169
com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState(android.os.Bundle),com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText(com.fsck.k9.message.QuotedTextMode),171
com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState(android.os.Bundle),app.k9mail.core.android.common.compat.BundleCompat#getSerializable,"app.k9mail.core.android.common.compat.BundleCompat#getSerializable(android.os.Bundle,java.lang.String,java.lang.Class)",172
com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState(android.os.Bundle),com.fsck.k9.message.quote.InsertableHtmlContent#getQuotedContent,com.fsck.k9.message.quote.InsertableHtmlContent#getQuotedContent(),179
com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState(android.os.Bundle),com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedHtml,"com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedHtml(java.lang.String,com.fsck.k9.mailstore.AttachmentResolver)",181
com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState,com.fsck.k9.ui.compose.QuotedMessagePresenter#onRestoreInstanceState(android.os.Bundle),com.fsck.k9.message.quote.InsertableHtmlContent#getQuotedContent,com.fsck.k9.message.quote.InsertableHtmlContent#getQuotedContent(),181
com.fsck.k9.ui.compose.QuotedMessagePresenter#processMessageToForward,com.fsck.k9.ui.compose.QuotedMessagePresenter#processMessageToForward(com.fsck.k9.mailstore.MessageViewInfo),com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",187
com.fsck.k9.ui.compose.QuotedMessagePresenter#initFromReplyToMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#initFromReplyToMessage(com.fsck.k9.mailstore.MessageViewInfo,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#populateUIWithQuotedMessage(com.fsck.k9.mailstore.MessageViewInfo,boolean,com.fsck.k9.activity.MessageCompose$Action)",192
com.fsck.k9.ui.compose.QuotedMessagePresenter#initFromReplyToMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#initFromReplyToMessage(com.fsck.k9.mailstore.MessageViewInfo,com.fsck.k9.activity.MessageCompose$Action)",com.fsck.k9.Account#isDefaultQuotedTextShown,com.fsck.k9.Account#isDefaultQuotedTextShown(),192
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),196
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.Account.QuoteStyle#valueOf,com.fsck.k9.Account.QuoteStyle#valueOf(java.lang.String),197
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),197
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.Account#getQuoteStyle,com.fsck.k9.Account#getQuoteStyle(),198
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#containsKey,java.util.Map#containsKey(java.lang.Object),201
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.Integer#parseInt,java.lang.Integer#parseInt(java.lang.String),203
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),203
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",timber.log.Timber#e,"timber.log.Timber#e(java.lang.Exception,java.lang.String)",205
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#containsKey,java.util.Map#containsKey(java.lang.Object),210
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),211
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),216
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.Integer#valueOf,java.lang.Integer#valueOf(java.lang.String),217
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),217
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),218
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.Integer#valueOf,java.lang.Integer#valueOf(java.lang.String),219
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),219
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),220
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.Integer#valueOf,java.lang.Integer#valueOf(java.lang.String),221
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),221
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),222
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.Integer#valueOf,java.lang.Integer#valueOf(java.lang.String),223
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),223
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),224
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.Integer#valueOf,java.lang.Integer#valueOf(java.lang.String),225
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),225
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.message.QuotedTextMode#valueOf,com.fsck.k9.message.QuotedTextMode#valueOf(java.lang.String),229
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),237
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.Account.MessageFormat#valueOf,com.fsck.k9.Account.MessageFormat#valueOf(java.lang.String),242
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setMessageContentCharacters,com.fsck.k9.ui.compose.QuotedMessageMvpView#setMessageContentCharacters(java.lang.String),252
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.message.extractors.BodyTextExtractor#getBodyTextFromMessage,"com.fsck.k9.message.extractors.BodyTextExtractor#getBodyTextFromMessage(com.fsck.k9.mail.Part,com.fsck.k9.message.SimpleMessageFormat)",253
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText(com.fsck.k9.message.QuotedTextMode),256
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.mail.internet.MimeUtility#findFirstPartByMimeType,"com.fsck.k9.mail.internet.MimeUtility#findFirstPartByMimeType(com.fsck.k9.mail.Part,java.lang.String)",262
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.mail.internet.MessageExtractor#getTextFromPart,com.fsck.k9.mail.internet.MessageExtractor#getTextFromPart(com.fsck.k9.mail.Part),265
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",timber.log.Timber#d,timber.log.Timber#d(java.lang.String),268
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",timber.log.Timber#d,"timber.log.Timber#d(java.lang.String,int,int,int)",271
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.String#length,java.lang.String#length(),272
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.String#length,java.lang.String#length(),274
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",timber.log.Timber#d,timber.log.Timber#d(java.lang.String),276
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.String#substring,"java.lang.String#substring(int,int)",281
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setMessageContentCharacters,com.fsck.k9.ui.compose.QuotedMessageMvpView#setMessageContentCharacters(java.lang.String),283
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.message.html.HtmlConverter#htmlToText,com.fsck.k9.message.html.HtmlConverter#htmlToText(java.lang.String),283
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),287
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.String#substring,"java.lang.String#substring(int,int)",287
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),288
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.String#substring,java.lang.String#substring(int),288
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",java.lang.AbstractStringBuilder#length,java.lang.AbstractStringBuilder#length(),289
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.message.quote.InsertableHtmlContent#setQuotedContent,com.fsck.k9.message.quote.InsertableHtmlContent#setQuotedContent(java.lang.StringBuilder),291
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.message.quote.InsertableHtmlContent#setHeaderInsertionPoint,com.fsck.k9.message.quote.InsertableHtmlContent#setHeaderInsertionPoint(int),293
